rt,trial_type,trial_index,trial_number,time_elapsed,random_id,figure,difficulty,text_response,word_count,file_name,participant_id,image_description,participant_gender,participant_major,participant_is_group_member,stimulus_complexity
16237,survey-text,14,11,348628,pk1dwlr68rx,stimuli/22.jpg,easy,a wonky diamond with a spike on the right,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,a wonky diamond with a spike on the right,Female,Cognitive Science (Design and Interaction),FALSE,22
31348,survey-text,15,12,379978,pk1dwlr68rx,stimuli/102.jpg,medium,a wolf facing left gaping its mouth open with its ear pointing up to the top right,17,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,a wolf facing left gaping its mouth open with its ear pointing up to the top right,Female,Cognitive Science (Design and Interaction),FALSE,102
41808,survey-text,16,13,421788,pk1dwlr68rx,stimuli/118.jpg,hard,a fox creature with a big bushy tail jumping with its hind legs ip in the air. its body faces right but its head is towards the top left,29,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,a fox creature with a big bushy tail jumping with its hind legs ip in the air. its body faces right but its head is towards the top left,Female,Cognitive Science (Design and Interaction),FALSE,118
15765,survey-text,17,14,437554,pk1dwlr68rx,stimuli/110.jpg,hard,a square piece with rhombuses cut out of it,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,a square piece with rhombuses cut out of it,Female,Cognitive Science (Design and Interaction),FALSE,110
71139,survey-text,18,15,508695,pk1dwlr68rx,stimuli/142.jpg,hard,a fox creature kneeling on the ground with its arm hovering above the ground. body faces right and its small pointy ears are lowered,24,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,a fox creature kneeling on the ground with its arm hovering above the ground. body faces right and its small pointy ears are lowered,Female,Cognitive Science (Design and Interaction),FALSE,142
34477,survey-text,19,16,543174,pk1dwlr68rx,stimuli/62.jpg,medium,a roundish boxy hexagon with a sharp triangle finger pointing into it from the right,15,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,a roundish boxy hexagon with a sharp triangle finger pointing into it from the right,Female,Cognitive Science (Design and Interaction),FALSE,62
7029,survey-text,20,17,550204,pk1dwlr68rx,stimuli/14.jpg,easy,a 5 sided polygon,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,a 5 sided polygon,Female,Cognitive Science (Design and Interaction),FALSE,14
11017,survey-text,21,18,561223,pk1dwlr68rx,stimuli/6.jpg,easy,"a 4 sided polygon, not symmetrical",6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,"a 4 sided polygon, not symmetrical",Female,Cognitive Science (Design and Interaction),FALSE,6
36982,survey-text,22,19,598207,pk1dwlr68rx,stimuli/94.jpg,medium,"an amalgamation of sharp angles and cuts, with a tiny sharp triangle on the very top right",17,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,"an amalgamation of sharp angles and cuts, with a tiny sharp triangle on the very top right",Female,Cognitive Science (Design and Interaction),FALSE,94
45259,survey-text,23,20,643468,pk1dwlr68rx,stimuli/70.jpg,medium,"a heart but the left side has a boxy bump, the right size is elongated and is sharp, and the tail is elongated and twisted up into a sharp triangle",30,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pk1dwlr68rx_1772141605154.csv,badger,"a heart but the left side has a boxy bump, the right size is elongated and is sharp, and the tail is elongated and twisted up into a sharp triangle",Female,Cognitive Science (Design and Interaction),FALSE,70
11631,survey-text,4,1,49154,pkgdp9lotx5,stimuli/158.jpg,hard,like a bat but abstract,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,like a bat but abstract,Non-binary,cognitive & behavioral neuroscience,FALSE,158
12049,survey-text,5,2,61206,pkgdp9lotx5,stimuli/134.jpg,hard,kind of like pac man or a dinosaur jaw,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,kind of like pac man or a dinosaur jaw,Non-binary,cognitive & behavioral neuroscience,FALSE,134
6804,survey-text,6,3,68011,pkgdp9lotx5,stimuli/54.jpg,medium,some badge,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,some badge,Non-binary,cognitive & behavioral neuroscience,FALSE,54
20359,survey-text,7,4,88372,pkgdp9lotx5,stimuli/6.jpg,easy,isnt this like a parallelogram?,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,isnt this like a parallelogram? ,Non-binary,cognitive & behavioral neuroscience,FALSE,6
17035,survey-text,8,5,105409,pkgdp9lotx5,stimuli/86.jpg,medium,"like a ""BAM"" thing in a comic",7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,"like a ""BAM"" thing in a comic",Non-binary,cognitive & behavioral neuroscience,FALSE,86
5618,survey-text,9,6,111029,pkgdp9lotx5,stimuli/126.jpg,hard,no idea,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,no idea,Non-binary,cognitive & behavioral neuroscience,FALSE,126
9652,survey-text,10,7,120683,pkgdp9lotx5,stimuli/46.jpg,easy,like a b2 bomber airplane,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,like a b2 bomber airplane,Non-binary,cognitive & behavioral neuroscience,FALSE,46
7390,survey-text,11,8,128075,pkgdp9lotx5,stimuli/142.jpg,hard,some odd bird,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,some odd bird,Non-binary,cognitive & behavioral neuroscience,FALSE,142
14748,survey-text,12,9,142824,pkgdp9lotx5,stimuli/38.jpg,easy,more than half of a square,6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,more than half of a square,Non-binary,cognitive & behavioral neuroscience,FALSE,38
17903,survey-text,13,10,160729,pkgdp9lotx5,stimuli/94.jpg,medium,abstract plus sign but sharp,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,abstract plus sign but sharp,Non-binary,cognitive & behavioral neuroscience,FALSE,94
13861,survey-text,14,11,174591,pkgdp9lotx5,stimuli/14.jpg,easy,"cornered off square, not quite a pentagon",7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,"cornered off square, not quite a pentagon",Non-binary,cognitive & behavioral neuroscience,FALSE,14
7909,survey-text,15,12,182501,pkgdp9lotx5,stimuli/70.jpg,medium,like a y,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,like a y,Non-binary,cognitive & behavioral neuroscience,FALSE,70
9013,survey-text,16,13,191516,pkgdp9lotx5,stimuli/150.jpg,hard,reminds me of a shrimp,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,reminds me of a shrimp,Non-binary,cognitive & behavioral neuroscience,FALSE,150
5559,survey-text,17,14,197076,pkgdp9lotx5,stimuli/62.jpg,medium,a 'c',2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,a 'c',Non-binary,cognitive & behavioral neuroscience,FALSE,62
24188,survey-text,18,15,221266,pkgdp9lotx5,stimuli/22.jpg,easy,"kind of like a diamond, 7 sides though",8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,"kind of like a diamond, 7 sides though",Non-binary,cognitive & behavioral neuroscience,FALSE,22
10041,survey-text,19,16,231309,pkgdp9lotx5,stimuli/102.jpg,medium,looks like a plug,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,looks like a plug,Non-binary,cognitive & behavioral neuroscience,FALSE,102
6998,survey-text,20,17,238308,pkgdp9lotx5,stimuli/118.jpg,hard,no idea,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,no idea,Non-binary,cognitive & behavioral neuroscience,FALSE,118
11974,survey-text,21,18,250283,pkgdp9lotx5,stimuli/110.jpg,hard,mix of squares and triangles,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,mix of squares and triangles,Non-binary,cognitive & behavioral neuroscience,FALSE,110
7575,survey-text,22,19,257859,pkgdp9lotx5,stimuli/30.jpg,easy,a 'v',2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,a 'v',Non-binary,cognitive & behavioral neuroscience,FALSE,30
20662,survey-text,23,20,278523,pkgdp9lotx5,stimuli/78.jpg,medium,"resembles a bird, its mostly 4 triangles",7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkgdp9lotx5_1772139755752.csv,butterfly,"resembles a bird, its mostly 4 triangles",Non-binary,cognitive & behavioral neuroscience,FALSE,78
5472,survey-text,4,1,177274,pkhdhamv056,stimuli/28.jpg,easy,arrow sideways,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,arrow sideways,Male,COGS - ML,FALSE,28
8166,survey-text,5,2,185442,pkhdhamv056,stimuli/44.jpg,easy,"A persons face / a state
",6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,"A persons face / a state
",Male,COGS - ML,FALSE,44
9612,survey-text,6,3,195058,pkhdhamv056,stimuli/116.jpg,hard,broken maple leaf,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,broken maple leaf,Male,COGS - ML,FALSE,116
4930,survey-text,7,4,199991,pkhdhamv056,stimuli/140.jpg,hard,sea horse,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,sea horse,Male,COGS - ML,FALSE,140
11997,survey-text,8,5,211992,pkhdhamv056,stimuli/76.jpg,medium,funky ohio,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,funky ohio,Male,COGS - ML,FALSE,76
6312,survey-text,9,6,218306,pkhdhamv056,stimuli/156.jpg,hard,two shoes,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,two shoes,Male,COGS - ML,FALSE,156
4953,survey-text,10,7,223260,pkhdhamv056,stimuli/36.jpg,easy,person with big nose,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,person with big nose,Male,COGS - ML,FALSE,36
5730,survey-text,11,8,228993,pkhdhamv056,stimuli/132.jpg,hard,explosion,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,explosion,Male,COGS - ML,FALSE,132
14981,survey-text,12,9,243978,pkhdhamv056,stimuli/124.jpg,hard,A dog barking (just the head0,6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,A dog barking (just the head0,Male,COGS - ML,FALSE,124
5813,survey-text,13,10,249794,pkhdhamv056,stimuli/92.jpg,medium,A dragon head,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,A dragon head,Male,COGS - ML,FALSE,92
5230,survey-text,14,11,255027,pkhdhamv056,stimuli/60.jpg,medium,A frog head,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,A frog head,Male,COGS - ML,FALSE,60
2829,survey-text,15,12,257858,pkhdhamv056,stimuli/4.jpg,easy,triangle,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,triangle,Male,COGS - ML,FALSE,4
7401,survey-text,16,13,265261,pkhdhamv056,stimuli/148.jpg,hard,A Phoenix,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,A Phoenix ,Male,COGS - ML,FALSE,148
6260,survey-text,17,14,271524,pkhdhamv056,stimuli/68.jpg,medium,A state,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,A state,Male,COGS - ML,FALSE,68
19165,survey-text,18,15,290692,pkhdhamv056,stimuli/100.jpg,medium,"Not sure, maybe an axe, coming out of a tree or wall",12,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,"Not sure, maybe an axe, coming out of a tree or wall",Male,COGS - ML,FALSE,100
20814,survey-text,19,16,311509,pkhdhamv056,stimuli/108.jpg,hard,a vacuum on the left and a pickaxe on the right,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,a vacuum on the left and a pickaxe on the right,Male,COGS - ML,FALSE,108
20766,survey-text,20,17,332277,pkhdhamv056,stimuli/52.jpg,easy,a sardine from spongebob talking,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,a sardine from spongebob talking,Male,COGS - ML,FALSE,52
3997,survey-text,21,18,336277,pkhdhamv056,stimuli/12.jpg,easy,nevada,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,nevada ,Male,COGS - ML,FALSE,12
11914,survey-text,22,19,348194,pkhdhamv056,stimuli/84.jpg,medium,a kettle that is open for water,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,a kettle that is open for water,Male,COGS - ML,FALSE,84
3544,survey-text,23,20,351741,pkhdhamv056,stimuli/20.jpg,easy,a state,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pkhdhamv056_1772140492285.csv,lamb,a state,Male,COGS - ML,FALSE,20
35116,survey-text,4,1,54874,pltgkvtgdxb,stimuli/40.jpg,easy,Rectangle with a bite taken out of the bottom right corner.,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,Rectangle with a bite taken out of the bottom right corner.,Male,Cognitive and Behavioral Neuroscience,FALSE,40
41970,survey-text,5,2,96846,pltgkvtgdxb,stimuli/72.jpg,medium,Like the letter C with flames on the left side,10,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,Like the letter C with flames on the left side,Male,Cognitive and Behavioral Neuroscience,FALSE,72
26711,survey-text,6,3,123559,pltgkvtgdxb,stimuli/24.jpg,easy,"Maine, but fatter",3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,"Maine, but fatter",Male,Cognitive and Behavioral Neuroscience,FALSE,24
17970,survey-text,7,4,141530,pltgkvtgdxb,stimuli/16.jpg,easy,Pyramid head from silent hill 2 but sideways,8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,Pyramid head from silent hill 2 but sideways,Male,Cognitive and Behavioral Neuroscience,FALSE,16
26638,survey-text,8,5,168170,pltgkvtgdxb,stimuli/112.jpg,hard,Bed head for somebody with medium-long hair,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,Bed head for somebody with medium-long hair,Male,Cognitive and Behavioral Neuroscience,FALSE,112
11953,survey-text,9,6,180125,pltgkvtgdxb,stimuli/128.jpg,hard,a swan flying with big feet,6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,a swan flying with big feet,Male,Cognitive and Behavioral Neuroscience,FALSE,128
12213,survey-text,10,7,192340,pltgkvtgdxb,stimuli/144.jpg,hard,vulpix from pokemon,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,vulpix from pokemon,Male,Cognitive and Behavioral Neuroscience,FALSE,144
39084,survey-text,11,8,231426,pltgkvtgdxb,stimuli/120.jpg,hard,"scrappy doo with a jet propellor on his back, sliding across the ground on a piece of cardboard",18,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,"scrappy doo with a jet propellor on his back, sliding across the ground on a piece of cardboard",Male,Cognitive and Behavioral Neuroscience,FALSE,120
32772,survey-text,12,9,264201,pltgkvtgdxb,stimuli/104.jpg,medium,a ghost with a pointy hat and flappy arms flying through the air,13,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,a ghost with a pointy hat and flappy arms flying through the air,Male,Cognitive and Behavioral Neuroscience,FALSE,104
48277,survey-text,13,10,312479,pltgkvtgdxb,stimuli/160.jpg,hard,w carved out of rock by someone who is not an experienced stone mason,14,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,w carved out of rock by someone who is not an experienced stone mason,Male,Cognitive and Behavioral Neuroscience,FALSE,160
46077,survey-text,14,11,358558,pltgkvtgdxb,stimuli/56.jpg,medium,"a profile view of a knight's helmet, like one with just the eye slit",14,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,"a profile view of a knight's helmet, like one with just the eye slit",Male,Cognitive and Behavioral Neuroscience,FALSE,56
40964,survey-text,15,12,399523,pltgkvtgdxb,stimuli/64.jpg,medium,a bird flying downwards and to the righ,8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,a bird flying downwards and to the righ,Male,Cognitive and Behavioral Neuroscience,FALSE,64
29081,survey-text,16,13,428605,pltgkvtgdxb,stimuli/48.jpg,easy,"backwards N, but chunkier
",4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,"backwards N, but chunkier
",Male,Cognitive and Behavioral Neuroscience,FALSE,48
22700,survey-text,17,14,451307,pltgkvtgdxb,stimuli/96.jpg,medium,crumpled up construction paper,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,crumpled up construction paper,Male,Cognitive and Behavioral Neuroscience,FALSE,96
44777,survey-text,18,15,496086,pltgkvtgdxb,stimuli/88.jpg,medium,an anchor drawn by someone who has never seen an anchor and had it described to them by a 6 year old,22,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,an anchor drawn by someone who has never seen an anchor and had it described to them by a 6 year old,Male,Cognitive and Behavioral Neuroscience,FALSE,88
27387,survey-text,19,16,523475,pltgkvtgdxb,stimuli/32.jpg,easy,a lid to a soy sauce bottle that has a chip missing out of the bottom,16,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,a lid to a soy sauce bottle that has a chip missing out of the bottom,Male,Cognitive and Behavioral Neuroscience,FALSE,32
39810,survey-text,20,17,563287,pltgkvtgdxb,stimuli/152.jpg,hard,a deer man wearing a collared shirt (just the neck and head portion),13,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,a deer man wearing a collared shirt (just the neck and head portion),Male,Cognitive and Behavioral Neuroscience,FALSE,152
14223,survey-text,21,18,577512,pltgkvtgdxb,stimuli/8.jpg,easy,rhombus,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,rhombus,Male,Cognitive and Behavioral Neuroscience,FALSE,8
20050,survey-text,22,19,597564,pltgkvtgdxb,stimuli/80.jpg,medium,carrot being zapped by a big lightning bolt,8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,carrot being zapped by a big lightning bolt,Male,Cognitive and Behavioral Neuroscience,FALSE,80
12788,survey-text,23,20,610354,pltgkvtgdxb,stimuli/136.jpg,hard,charizard from pokemon flying,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pltgkvtgdxb_1772141138885.csv,giraffe,charizard from pokemon flying,Male,Cognitive and Behavioral Neuroscience,FALSE,136
59491,survey-text,4,1,83506,plxr30ek62n,stimuli/107.jpg,hard,it looks like a hexagon meets a house. like a triangle on top and more of a square look at the bottom with some cutouts.,25,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,it looks like a hexagon meets a house. like a triangle on top and more of a square look at the bottom with some cutouts.,Female,Cognitive behavioral neuroscience,FALSE,107
42725,survey-text,5,2,126235,plxr30ek62n,stimuli/59.jpg,medium,the very left looks like a boba cup and the rest looks like a sharp tooth like the one you'd see in a dentist office as decor in a way.,30,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,the very left looks like a boba cup and the rest looks like a sharp tooth like the one you'd see in a dentist office as decor in a way.,Female,Cognitive behavioral neuroscience,FALSE,59
24922,survey-text,6,3,151160,plxr30ek62n,stimuli/147.jpg,hard,this looks like a christmas tree a bit with a mix of a graduation cap on top.,17,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,this looks like a christmas tree a bit with a mix of a graduation cap on top.,Female,Cognitive behavioral neuroscience,FALSE,147
44522,survey-text,7,4,195686,plxr30ek62n,stimuli/83.jpg,medium,it looks like a snail/slug with a sharp tail and a head like picachoo,14,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,it looks like a snail/slug with a sharp tail and a head like picachoo,Female,Cognitive behavioral neuroscience,FALSE,83
23555,survey-text,8,5,219245,plxr30ek62n,stimuli/131.jpg,hard,this looks like a deformed bird. one wing bigger than the other with the head down and tail looking rather normal,21,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,this looks like a deformed bird. one wing bigger than the other with the head down and tail looking rather normal,Female,Cognitive behavioral neuroscience,FALSE,131
29529,survey-text,9,6,248777,plxr30ek62n,stimuli/27.jpg,easy,it looks like a rhombus plus some extra square piece added to the top left.,15,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,it looks like a rhombus plus some extra square piece added to the top left.,Female,Cognitive behavioral neuroscience,FALSE,27
29828,survey-text,10,7,278608,plxr30ek62n,stimuli/75.jpg,medium,this looks like a jet that has diamonds/squares for a wing and a jet head and tail that fairly normal.,20,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,this looks like a jet that has diamonds/squares for a wing and a jet head and tail that fairly normal.,Female,Cognitive behavioral neuroscience,FALSE,75
16584,survey-text,11,8,295195,plxr30ek62n,stimuli/35.jpg,easy,it looks like a piece of paper with one edge crumpled up a bit.,14,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,it looks like a piece of paper with one edge crumpled up a bit.,Female,Cognitive behavioral neuroscience,FALSE,35
41653,survey-text,12,9,336851,plxr30ek62n,stimuli/43.jpg,easy,it looks like pacman or like a pair of pants if you look at it sideways. One leg is huge and the other is exceptionally pointy.,26,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,it looks like pacman or like a pair of pants if you look at it sideways. One leg is huge and the other is exceptionally pointy.,Female,Cognitive behavioral neuroscience,FALSE,43
32634,survey-text,13,10,369488,plxr30ek62n,stimuli/115.jpg,hard,this looks like the air freshener tree that hangs in cars. it just super top heavy.,16,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,this looks like the air freshener tree that hangs in cars. it just super top heavy.,Female,Cognitive behavioral neuroscience,FALSE,115
5828,survey-text,14,11,375319,plxr30ek62n,stimuli/3.jpg,easy,triangle at an angle,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,triangle at an angle,Female,Cognitive behavioral neuroscience,FALSE,3
14295,survey-text,15,12,389617,plxr30ek62n,stimuli/11.jpg,easy,diamond but at an angle,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,diamond but at an angle,Female,Cognitive behavioral neuroscience,FALSE,11
18647,survey-text,16,13,408266,plxr30ek62n,stimuli/19.jpg,easy,rhombus meets right triangle connected together,6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv,moose,rhombus meets right triangle connected together,Female,Cognitive behavioral neuroscience,FALSE,19
